RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5240,59413794,Customer_5239,543,Spain,Male,52,6,128219.92,1,1,1,62292.53,0
5241,88687966,Customer_5240,785,France,Female,41,1,229705.88,2,1,0,175932.21,0
5242,12969891,Customer_5241,510,France,Female,50,4,144945.9,2,1,0,110043.63,1
5243,86202250,Customer_5242,546,France,Male,38,8,153153.84,1,0,0,187598.26,0
5244,91759251,Customer_5243,600,France,Female,18,2,155705.67,1,1,0,71811.21,0
5245,85575368,Customer_5244,841,France,Female,57,10,201138.22,1,1,1,34454.99,0
5246,72364314,Customer_5245,687,Spain,Female,25,4,21946.5,2,1,1,172010.1,0
5247,77824427,Customer_5246,668,Spain,Female,62,1,0.0,2,1,0,131469.07,1
5248,85513216,Customer_5247,470,France,Male,18,1,234192.7,2,1,1,141363.92,0
5249,23525974,Customer_5248,566,France,Female,70,5,0.0,1,0,0,39396.96,1
5250,68925134,Customer_5249,407,Germany,Male,32,10,140158.65,1,0,1,69635.44,1
5251,58994630,Customer_5250,515,France,Female,68,5,75706.43,1,0,1,21048.39,0
5252,78020091,Customer_5251,752,France,Male,18,1,213034.08,2,0,0,61880.36,0
5253,20376480,Customer_5252,354,France,Female,43,4,222827.68,2,0,1,137853.99,0
5254,18918313,Customer_5253,391,Germany,Male,41,9,75022.8,2,0,0,163460.41,1
5255,54903712,Customer_5254,622,Germany,Male,27,10,183800.88,1,1,1,187796.2,0
5256,17103766,Customer_5255,739,Germany,Male,45,6,0.0,2,0,1,75755.06,0
5257,80528428,Customer_5256,837,Spain,Female,30,9,108613.24,2,1,0,59381.82,0
5258,33237251,Customer_5257,623,France,Male,42,8,0.0,2,0,0,171632.09,0
5259,55964852,Customer_5258,661,France,Male,39,4,208546.49,2,1,0,78300.99,0
5260,15359292,Customer_5259,459,France,Male,29,9,168731.98,2,1,0,87955.86,0
5261,41098878,Customer_5260,525,Spain,Male,62,0,0.0,2,0,1,51331.67,1
5262,70967694,Customer_5261,473,Spain,Female,47,8,0.0,1,1,0,20056.14,1
5263,99919361,Customer_5262,360,France,Male,65,6,105510.02,2,0,1,46576.99,0
5264,68798473,Customer_5263,504,Germany,Male,64,6,0.0,2,1,0,44999.78,1
5265,37816287,Customer_5264,419,France,Male,32,10,155980.13,2,0,0,150987.21,0
5266,62886951,Customer_5265,625,France,Male,34,2,0.0,1,0,0,131473.33,0
5267,26510139,Customer_5266,715,France,Male,72,2,139568.59,2,0,1,22453.76,0
5268,52314535,Customer_5267,839,Germany,Male,35,7,191142.45,1,1,1,13186.31,0
5269,55875842,Customer_5268,784,Germany,Male,23,8,152659.58,2,1,1,99881.27,0
5270,20746904,Customer_5269,475,France,Male,48,0,19315.46,2,1,0,117773.5,1
5271,50751833,Customer_5270,817,Germany,Male,73,5,70099.48,1,0,1,137546.06,1
5272,78418361,Customer_5271,818,Germany,Female,31,4,0.0,2,0,0,67523.03,1
5273,40762412,Customer_5272,577,Germany,Male,54,9,42115.98,2,0,1,116778.82,1
5274,17818018,Customer_5273,413,Germany,Female,37,9,214090.9,2,1,1,125012.92,0
5275,34475104,Customer_5274,728,France,Female,39,1,194374.72,1,0,0,15833.81,0
5276,78659198,Customer_5275,362,Germany,Female,43,6,189381.27,2,0,1,198263.78,0
5277,99505776,Customer_5276,498,Spain,Male,26,7,0.0,4,1,1,189560.88,0
5278,88978234,Customer_5277,593,Spain,Female,40,2,73205.84,2,0,1,81456.32,0
5279,42875328,Customer_5278,775,France,Female,33,10,209642.63,1,1,1,122765.23,0
5280,57984050,Customer_5279,838,Spain,Female,64,9,88843.26,2,0,1,82108.03,0
5281,59841709,Customer_5280,750,Germany,Female,30,1,140067.5,1,0,1,169399.79,0
5282,71852536,Customer_5281,567,France,Male,66,0,73934.41,2,0,0,27189.96,1
5283,17764634,Customer_5282,346,Germany,Female,18,6,0.0,1,1,0,43175.45,1
5284,54090889,Customer_5283,740,France,Female,40,9,177179.42,1,0,1,148086.11,0
5285,51855605,Customer_5284,772,France,Male,33,7,0.0,1,0,1,56566.51,0
5286,30034734,Customer_5285,560,France,Male,43,8,0.0,2,1,1,197466.31,0
5287,55257745,Customer_5286,605,Germany,Female,61,7,0.0,2,1,1,168704.3,1
5288,14892201,Customer_5287,768,Spain,Male,72,1,182989.37,2,0,0,167592.8,1
5289,41572242,Customer_5288,372,France,Female,59,0,116962.85,1,1,0,41869.22,1
5290,71805154,Customer_5289,747,Spain,Male,46,0,0.0,1,0,1,47959.09,0
5291,13423982,Customer_5290,582,France,Female,47,10,116994.81,1,1,1,164178.98,0
5292,20648329,Customer_5291,678,France,Male,74,10,15219.74,2,1,1,90464.22,1
5293,57555721,Customer_5292,405,Germany,Female,74,9,170553.5,1,0,0,151546.96,1
5294,57332772,Customer_5293,639,Spain,Male,61,0,122377.18,2,1,1,128830.73,0
5295,13879609,Customer_5294,447,Germany,Female,27,9,34274.78,1,0,1,175345.86,0
5296,29075916,Customer_5295,585,Spain,Male,33,10,0.0,2,0,1,161491.33,0
5297,29910995,Customer_5296,589,Germany,Male,33,8,40680.94,1,0,1,137237.37,0
5298,12992214,Customer_5297,827,France,Male,31,4,219265.26,1,1,1,130655.38,0
5299,94521240,Customer_5298,669,France,Male,73,1,6257.52,1,1,1,161644.93,0
5300,82958907,Customer_5299,607,France,Female,27,3,0.0,1,0,0,104204.75,1
5301,41022013,Customer_5300,521,Spain,Male,66,2,86367.54,1,0,0,109200.77,1
5302,48962474,Customer_5301,485,Spain,Male,63,7,0.0,2,0,1,188787.55,1
5303,47830350,Customer_5302,659,Spain,Female,48,9,0.0,2,1,0,160830.57,1
5304,11754484,Customer_5303,786,France,Male,35,5,66854.21,1,1,0,177458.83,0
5305,57296172,Customer_5304,615,France,Male,33,0,0.0,2,0,1,138034.17,0
5306,34639009,Customer_5305,663,Spain,Female,56,4,0.0,1,1,1,81299.64,1
5307,88842560,Customer_5306,480,Germany,Male,56,8,242007.35,2,1,1,185765.35,1
5308,60414615,Customer_5307,607,France,Female,48,7,102198.79,1,1,0,57870.15,1
5309,33286158,Customer_5308,615,France,Female,50,0,208830.93,1,0,0,70355.05,1
5310,67129831,Customer_5309,675,France,Male,65,3,0.0,2,0,0,53053.47,1
5311,95844676,Customer_5310,474,France,Female,61,3,176868.2,1,1,1,145748.57,0
5312,89759447,Customer_5311,492,France,Female,60,0,60462.51,1,1,1,121487.74,0
5313,77073436,Customer_5312,497,France,Male,33,3,8413.28,2,0,1,119057.43,0
5314,57781871,Customer_5313,531,Spain,Female,21,9,0.0,2,0,0,143283.39,1
5315,21294502,Customer_5314,460,France,Male,44,1,152631.29,2,0,0,167366.87,0
5316,37063136,Customer_5315,407,France,Male,37,5,119925.94,2,0,1,59589.47,0
5317,77878125,Customer_5316,575,France,Female,37,7,0.0,1,1,1,154929.84,0
5318,32988058,Customer_5317,771,Germany,Male,47,7,72837.0,2,1,0,109038.27,1
5319,75280585,Customer_5318,317,France,Male,70,3,0.0,2,0,0,179321.51,1
5320,79378730,Customer_5319,666,France,Male,63,6,0.0,1,1,1,17577.39,1
5321,66131916,Customer_5320,749,France,Female,56,7,2336.24,1,1,0,54540.74,0
5322,43565448,Customer_5321,754,Spain,Female,58,6,27934.52,2,1,1,44156.19,0
5323,45751415,Customer_5322,769,Germany,Male,41,9,111256.86,2,1,0,20625.41,0
5324,79395667,Customer_5323,474,France,Male,49,2,140472.96,1,0,1,137007.74,1
5325,81435824,Customer_5324,355,France,Female,42,1,0.0,2,1,1,160163.44,0
5326,16665436,Customer_5325,848,France,Male,64,10,0.0,1,1,0,109931.58,1
5327,87380301,Customer_5326,685,Spain,Male,74,8,0.0,1,1,0,168426.41,1
5328,67547219,Customer_5327,496,Germany,Male,42,4,30099.82,2,1,1,131297.7,0
5329,16329032,Customer_5328,769,France,Female,59,6,0.0,1,1,0,132619.59,1
5330,19874067,Customer_5329,494,France,Male,21,10,177693.97,1,1,0,54236.35,0
5331,43472556,Customer_5330,712,Germany,Female,40,9,81735.57,2,0,1,193452.74,0
5332,83513786,Customer_5331,829,Spain,Female,67,8,65085.18,1,0,1,103880.67,0
5333,58403811,Customer_5332,723,France,Male,57,6,69686.16,2,0,0,192968.03,1
5334,60060570,Customer_5333,660,France,Female,48,7,95418.16,2,0,1,86591.73,0
5335,98263304,Customer_5334,405,France,Male,30,6,1936.28,2,1,1,95628.84,0
5336,14092853,Customer_5335,814,Germany,Male,64,5,226141.0,2,1,0,144487.4,1
5337,54373643,Customer_5336,534,Spain,Female,73,7,52274.27,2,1,0,162613.2,1
5338,22080922,Customer_5337,643,Spain,Male,40,0,214317.12,2,1,0,54498.3,0
5339,39175921,Customer_5338,637,Germany,Female,64,9,0.0,2,0,1,198917.92,1
5340,15151976,Customer_5339,435,France,Female,51,3,70513.01,1,1,0,17423.32,1
5341,18724081,Customer_5340,632,France,Male,40,5,136295.36,2,0,0,19537.21,0
5342,91602204,Customer_5341,515,France,Female,36,7,0.0,1,0,1,31784.41,0
5343,64812279,Customer_5342,492,Germany,Male,46,3,246818.96,1,0,1,117155.63,1
5344,94315808,Customer_5343,773,Spain,Male,41,3,140820.25,2,1,0,130975.3,0
5345,82388955,Customer_5344,697,France,Male,53,1,201937.09,1,0,1,180946.69,1
5346,44466910,Customer_5345,569,France,Female,26,1,70151.1,1,0,0,95323.8,0
5347,99128103,Customer_5346,310,Spain,Male,45,9,0.0,2,1,1,158952.96,0
5348,15436535,Customer_5347,690,Spain,Male,60,5,212002.43,1,1,0,126507.84,1
5349,67716766,Customer_5348,706,Spain,Male,66,7,55972.88,2,1,1,88676.98,0
5350,11931778,Customer_5349,391,France,Male,33,1,96386.57,3,0,1,118992.04,0
5351,65119153,Customer_5350,717,Germany,Male,52,9,185389.83,2,0,0,50801.26,1
5352,71845212,Customer_5351,520,Germany,Female,35,3,0.0,1,1,1,155065.65,1
5353,60927618,Customer_5352,703,Spain,Female,63,5,164056.63,2,0,1,112954.87,0
5354,37193626,Customer_5353,762,Spain,Female,38,5,239055.56,1,1,0,166505.29,0
5355,78435724,Customer_5354,685,Germany,Male,56,8,135008.23,2,1,1,79732.75,1
5356,72591866,Customer_5355,818,Germany,Male,42,1,68291.61,1,0,0,46288.76,1
5357,55572318,Customer_5356,342,Spain,Male,33,9,0.0,1,1,1,102013.1,0
5358,48784715,Customer_5357,478,France,Male,50,1,0.0,1,1,0,103403.2,1
5359,34900214,Customer_5358,332,France,Female,53,7,156493.1,3,0,0,70593.6,1
5360,50360383,Customer_5359,395,Germany,Male,56,2,188021.9,1,0,1,124835.29,1
5361,42122025,Customer_5360,505,Spain,Female,63,10,188245.24,1,0,0,66937.19,1
5362,71798997,Customer_5361,312,France,Male,56,6,111831.22,1,0,1,122613.97,0
5363,73334122,Customer_5362,518,France,Female,66,10,67027.55,2,1,0,111168.43,1
5364,89974995,Customer_5363,370,Germany,Female,42,10,17598.42,2,0,1,14108.63,1
5365,84237428,Customer_5364,362,Germany,Female,46,2,0.0,1,0,1,136706.52,1
5366,54901570,Customer_5365,760,Germany,Female,45,2,0.0,1,1,1,87874.51,0
5367,65646239,Customer_5366,710,France,Female,50,1,60528.31,1,0,0,162431.75,0
5368,97976028,Customer_5367,551,Germany,Female,25,7,29045.32,2,0,0,147856.59,1
5369,75583656,Customer_5368,612,Germany,Male,66,0,12857.1,2,1,1,160226.08,1
5370,23747835,Customer_5369,460,France,Male,47,2,146232.59,2,0,0,60030.6,1
5371,10106422,Customer_5370,567,France,Female,49,9,85622.79,2,0,1,151880.53,0
5372,67795309,Customer_5371,727,Germany,Male,67,6,249834.05,1,1,1,135114.99,1
5373,96655120,Customer_5372,587,France,Female,44,4,167230.21,2,0,1,184807.69,0
5374,78412340,Customer_5373,737,Spain,Male,44,1,234807.56,2,0,1,133843.49,0
5375,26742448,Customer_5374,567,Spain,Female,50,9,17125.39,2,0,1,31359.91,0
5376,10043107,Customer_5375,499,Spain,Male,71,9,0.0,1,0,0,112389.64,1
5377,33706928,Customer_5376,793,France,Female,32,0,195537.56,2,1,0,131622.05,0
5378,73809091,Customer_5377,796,Spain,Male,26,8,0.0,2,0,0,184855.36,0
5379,33313396,Customer_5378,426,France,Male,24,3,91183.37,1,0,0,63504.64,0
5380,42245043,Customer_5379,555,Germany,Female,60,7,210342.14,1,0,0,78621.14,1
5381,35198449,Customer_5380,725,France,Male,18,3,125615.22,2,1,0,166456.38,0
5382,76383345,Customer_5381,443,Spain,Male,58,0,229193.56,2,1,1,125858.38,1
5383,26639196,Customer_5382,712,Germany,Female,68,8,0.0,1,1,1,94667.39,1
5384,44410531,Customer_5383,795,France,Female,56,9,147357.64,2,1,1,147214.55,0
5385,11975044,Customer_5384,429,France,Male,27,7,78120.24,1,1,1,15683.57,0
5386,30033004,Customer_5385,384,Germany,Female,55,1,20918.51,1,1,0,83399.72,1
5387,95316215,Customer_5386,820,France,Male,43,4,4323.22,1,1,1,88834.43,0
5388,22729709,Customer_5387,848,France,Male,19,5,72886.38,2,0,1,26153.77,0
5389,47185937,Customer_5388,773,France,Female,29,8,212706.13,1,0,1,193321.25,0
5390,32649406,Customer_5389,637,Germany,Male,60,8,85151.6,2,1,1,195908.46,1
5391,23391786,Customer_5390,347,Spain,Male,49,9,208586.71,1,0,0,123739.46,1
5392,31013321,Customer_5391,804,France,Male,46,6,247765.28,1,0,0,73485.14,1
5393,50214663,Customer_5392,409,Germany,Female,62,10,0.0,1,1,1,133423.78,1
5394,14422549,Customer_5393,398,France,Female,47,9,109454.05,1,0,0,186137.3,1
5395,60628020,Customer_5394,695,France,Male,73,2,213011.09,1,1,0,175996.08,1
5396,48863952,Customer_5395,514,France,Female,20,7,0.0,1,1,0,71342.71,0
5397,77616747,Customer_5396,778,France,Female,34,0,208192.81,1,1,0,145198.65,0
5398,64658082,Customer_5397,781,France,Male,28,8,175850.34,2,1,1,39253.7,0
5399,56036686,Customer_5398,743,Spain,Female,41,2,94255.07,3,1,1,137865.11,0
5400,50447073,Customer_5399,761,France,Male,69,3,0.0,2,1,0,54910.16,1
5401,68670949,Customer_5400,600,Spain,Male,41,6,0.0,1,1,1,164065.16,0
5402,70810263,Customer_5401,780,France,Male,35,4,125832.18,1,0,1,142498.71,0
5403,27606056,Customer_5402,804,France,Male,22,7,0.0,1,0,0,12128.73,0
5404,43747108,Customer_5403,454,France,Female,40,5,138352.43,2,0,1,116702.89,0
5405,87610088,Customer_5404,534,Spain,Female,31,6,203228.51,1,0,1,95991.64,0
5406,65062944,Customer_5405,640,Spain,Female,28,6,0.0,2,1,1,188340.36,0
5407,87129850,Customer_5406,773,France,Male,25,2,99443.03,1,1,1,114198.17,0
5408,23156268,Customer_5407,514,France,Male,54,7,136998.74,2,1,1,31271.73,1
5409,17282446,Customer_5408,443,France,Male,58,10,51299.24,2,0,0,160761.65,1
5410,73551944,Customer_5409,476,Germany,Male,60,6,9199.53,1,1,0,176810.6,1
5411,43423931,Customer_5410,740,France,Female,21,6,1358.8,1,1,1,115339.57,0
5412,48282327,Customer_5411,586,Germany,Female,70,7,64603.91,1,0,1,176337.77,1
5413,84953257,Customer_5412,440,France,Female,46,0,77391.43,2,0,0,69103.33,1
5414,35110006,Customer_5413,693,France,Female,50,1,0.0,2,1,1,65490.26,1
5415,32870047,Customer_5414,663,Spain,Male,68,6,212251.39,1,0,1,178198.18,0
5416,18770941,Customer_5415,585,France,Male,33,4,0.0,1,0,0,89318.32,0
5417,91081469,Customer_5416,641,France,Male,46,7,21786.58,1,0,0,198896.81,1
5418,14751661,Customer_5417,427,Germany,Female,22,10,82302.56,1,0,0,187726.51,1
5419,81772503,Customer_5418,400,France,Male,46,8,77195.5,2,0,1,111977.95,1
5420,27679866,Customer_5419,744,France,Male,33,2,142903.74,1,1,0,159038.11,0
5421,38950636,Customer_5420,674,France,Female,28,3,162498.05,1,0,0,161947.61,0
5422,29902022,Customer_5421,838,France,Male,53,1,0.0,2,1,1,77686.58,1
5423,16015068,Customer_5422,817,Germany,Male,25,1,135425.41,1,0,1,97679.57,0
5424,77124591,Customer_5423,499,France,Male,73,8,62319.65,1,1,0,181593.55,1
5425,19780276,Customer_5424,554,Germany,Male,31,7,0.0,1,1,0,106543.15,1
5426,11315141,Customer_5425,767,Spain,Male,22,2,85023.94,2,0,1,67180.12,0
5427,41900044,Customer_5426,301,Germany,Female,43,7,229023.07,3,1,1,34298.13,1
5428,60072265,Customer_5427,775,Germany,Female,40,5,99940.42,2,0,1,91032.58,0
5429,27098951,Customer_5428,392,Germany,Male,55,9,88260.67,2,1,0,95464.1,1
5430,92949250,Customer_5429,443,Spain,Female,56,7,34476.2,2,1,0,103770.15,1
5431,33577347,Customer_5430,565,France,Female,51,2,44529.02,2,0,1,153261.07,0
5432,94699461,Customer_5431,688,France,Female,50,5,0.0,1,1,0,195773.1,1
5433,30332671,Customer_5432,494,Spain,Female,62,2,143302.49,1,1,0,83983.06,1
5434,64166682,Customer_5433,817,France,Female,55,9,137997.78,1,1,0,163888.5,1
5435,19796398,Customer_5434,731,Spain,Male,25,5,0.0,1,0,0,129690.21,0
5436,45878803,Customer_5435,707,France,Male,44,9,27359.08,3,1,0,171465.41,0
5437,82436019,Customer_5436,725,Germany,Male,57,5,110102.08,2,1,1,90870.61,1
5438,39334135,Customer_5437,316,France,Male,33,5,238377.96,2,1,1,98298.38,0
5439,33283131,Customer_5438,753,Germany,Female,67,2,105701.29,1,0,0,67365.82,1
5440,57682632,Customer_5439,633,France,Female,45,10,226041.83,1,1,0,143056.09,0
5441,38684237,Customer_5440,402,France,Male,36,7,0.0,3,0,1,63172.25,1
5442,86029552,Customer_5441,728,Germany,Female,39,3,28657.99,1,0,0,87764.41,0
5443,36466248,Customer_5442,358,Germany,Female,53,9,231188.92,2,1,1,108001.26,1
5444,31419686,Customer_5443,640,Spain,Male,58,2,180643.62,1,0,0,166017.54,1
5445,44368565,Customer_5444,613,Germany,Female,32,1,24684.27,2,1,1,133245.3,0
5446,26273155,Customer_5445,315,France,Male,27,7,182221.55,1,1,0,112004.21,0
5447,63483483,Customer_5446,506,Germany,Male,23,8,0.0,2,1,0,24640.08,1
5448,26410276,Customer_5447,366,France,Male,46,6,0.0,1,1,1,23006.39,1
5449,36341091,Customer_5448,821,Spain,Female,70,7,60287.67,1,0,1,78003.65,0
5450,54742609,Customer_5449,741,France,Male,72,2,177385.88,2,0,0,14604.18,1
5451,34453922,Customer_5450,848,France,Male,49,3,80469.25,1,1,0,52761.25,1
5452,41476216,Customer_5451,568,Spain,Female,48,4,238039.84,1,1,1,190667.2,1
5453,28864556,Customer_5452,481,Spain,Female,46,2,205234.61,2,0,1,51124.23,0
5454,93803684,Customer_5453,827,France,Male,31,2,138941.39,1,0,1,161888.03,0
5455,58154077,Customer_5454,469,Germany,Male,41,0,156820.14,1,0,1,135206.03,0
5456,46152572,Customer_5455,528,Spain,Female,71,2,229818.73,1,1,1,33842.96,1
5457,29733316,Customer_5456,373,France,Female,53,6,0.0,2,1,1,48767.06,1
5458,70068658,Customer_5457,752,Spain,Male,31,4,202453.34,1,1,0,15698.52,0
5459,59384123,Customer_5458,366,France,Male,22,4,0.0,2,1,1,15741.08,0
5460,85753530,Customer_5459,319,France,Male,60,10,217962.56,2,1,0,178601.59,1
5461,10226257,Customer_5460,759,Spain,Female,69,0,17236.4,1,1,0,196136.51,0
5462,84166548,Customer_5461,763,France,Female,24,9,179762.5,2,0,0,186493.97,0
5463,78839758,Customer_5462,770,France,Female,39,0,0.0,2,1,1,77424.55,0
5464,26543927,Customer_5463,773,Spain,Male,66,5,0.0,2,1,0,24002.35,1
5465,56141742,Customer_5464,378,France,Female,32,1,0.0,1,1,0,155179.45,0
5466,75305066,Customer_5465,499,Germany,Male,28,5,37847.02,2,0,1,64156.44,0
5467,68420990,Customer_5466,721,Germany,Female,40,9,185032.7,1,1,0,46967.06,1
5468,66537203,Customer_5467,470,France,Male,40,0,32904.09,1,1,1,97265.87,0
5469,23312750,Customer_5468,728,Spain,Male,45,5,0.0,1,1,0,25335.12,0
5470,51136224,Customer_5469,801,France,Male,73,5,0.0,2,0,1,14686.26,1
5471,86988407,Customer_5470,829,Spain,Male,73,4,96135.03,1,1,1,105774.26,0
5472,84692536,Customer_5471,728,France,Male,51,6,0.0,2,0,1,129501.39,0
5473,20753178,Customer_5472,739,Germany,Female,22,3,5080.59,1,1,1,125922.86,0
5474,42810782,Customer_5473,629,France,Female,33,8,0.0,1,1,0,14795.26,0
5475,87915631,Customer_5474,343,Spain,Male,28,2,151492.56,1,0,0,26530.49,0
5476,15463351,Customer_5475,540,France,Male,18,3,175522.66,1,0,0,45283.9,0
5477,63017451,Customer_5476,825,France,Male,39,5,243451.21,2,1,0,73445.17,0
5478,11860206,Customer_5477,802,France,Female,18,10,55452.45,2,1,1,148422.99,0
5479,95203158,Customer_5478,431,Spain,Male,50,5,16616.75,1,1,1,14786.33,1
5480,67263544,Customer_5479,711,Germany,Male,33,9,0.0,1,1,0,45605.32,1
5481,85385316,Customer_5480,469,France,Male,59,1,0.0,1,1,0,151385.79,1
5482,51646043,Customer_5481,529,France,Male,48,0,16873.09,2,0,0,83899.97,1
5483,12459522,Customer_5482,657,France,Female,72,5,118604.67,1,1,0,96359.81,1
5484,79005475,Customer_5483,573,France,Male,45,9,135803.93,2,0,1,29597.72,0
5485,97647564,Customer_5484,632,Germany,Male,26,2,0.0,1,1,0,66446.25,1
5486,90643291,Customer_5485,354,Germany,Female,70,2,174116.65,1,0,0,74514.08,1
5487,23912189,Customer_5486,463,Germany,Male,35,1,87085.14,2,1,1,191989.88,0
5488,66631233,Customer_5487,746,France,Female,61,10,0.0,2,1,1,115596.66,0
5489,20014040,Customer_5488,641,France,Male,62,1,0.0,1,1,1,35265.3,1
5490,59825475,Customer_5489,763,Spain,Female,70,6,90193.6,1,0,0,152268.27,1
5491,45370550,Customer_5490,831,France,Female,54,4,184136.69,1,1,0,186485.51,1
5492,26419027,Customer_5491,495,Spain,Male,47,4,0.0,1,0,1,16838.74,1
5493,60443525,Customer_5492,445,France,Female,39,7,0.0,2,0,1,109313.34,0
5494,60779524,Customer_5493,470,France,Male,43,4,34401.15,2,0,0,86838.02,0
5495,57228272,Customer_5494,615,Germany,Male,62,0,0.0,1,0,0,128103.7,1
5496,55742604,Customer_5495,438,France,Female,50,6,217554.73,1,0,1,30385.91,1
5497,40979313,Customer_5496,515,Germany,Female,20,0,0.0,2,0,1,38818.17,0
5498,64667961,Customer_5497,395,France,Male,39,9,133162.01,2,0,0,115078.15,0
5499,10963360,Customer_5498,512,France,Male,70,10,0.0,2,0,0,102550.33,1
5500,54068776,Customer_5499,822,France,Male,30,9,0.0,2,0,0,142736.64,0
5501,55326813,Customer_5500,533,France,Female,44,4,100510.96,1,1,1,146597.66,0
5502,61476171,Customer_5501,718,Spain,Female,65,4,0.0,2,0,1,166279.88,1
5503,93570209,Customer_5502,537,France,Male,34,6,65531.02,1,1,1,152595.26,0
5504,77893312,Customer_5503,538,Spain,Female,56,9,59888.05,2,0,1,189754.74,1
5505,79317995,Customer_5504,662,Germany,Male,62,8,161836.6,1,0,0,123674.72,1
5506,90234166,Customer_5505,360,France,Female,36,5,175942.3,2,0,0,156600.37,0
5507,95262080,Customer_5506,495,France,Female,69,8,0.0,1,1,0,183687.08,1
5508,56737660,Customer_5507,376,France,Female,43,4,35050.6,1,1,0,100583.14,0
5509,53977155,Customer_5508,409,Germany,Male,34,8,0.0,1,0,1,32518.21,1
5510,87325205,Customer_5509,691,Spain,Male,30,2,19382.2,2,0,1,169403.91,0
5511,85066558,Customer_5510,396,France,Male,33,4,138363.25,2,1,1,32465.64,0
5512,63899128,Customer_5511,411,Spain,Female,50,9,0.0,1,0,1,73412.25,1
5513,79668653,Customer_5512,615,France,Female,30,2,174394.67,1,1,0,158916.85,0
5514,41910620,Customer_5513,491,France,Male,38,6,199261.4,1,1,1,49936.49,0
5515,28641342,Customer_5514,367,France,Male,58,3,230588.59,2,0,0,50509.26,1
5516,43035886,Customer_5515,827,Germany,Male,67,4,69176.14,2,1,0,167286.1,1
5517,70616234,Customer_5516,808,France,Female,56,3,10572.54,2,1,0,74664.01,1
5518,78736030,Customer_5517,620,France,Female,48,7,142763.72,2,1,0,106858.22,1
5519,52944723,Customer_5518,589,France,Male,57,8,0.0,2,0,1,59781.14,1
5520,53464690,Customer_5519,745,Spain,Female,41,9,111577.93,1,1,1,79373.94,0
5521,85775175,Customer_5520,836,France,Male,33,3,210350.45,2,1,0,158683.47,0
5522,80039543,Customer_5521,357,France,Female,60,2,90890.45,1,0,1,173687.71,1
5523,53892256,Customer_5522,353,France,Male,25,10,135294.71,2,1,0,99170.0,0
5524,61463994,Customer_5523,482,Spain,Male,69,4,0.0,2,1,0,105142.67,1
5525,66185915,Customer_5524,467,France,Female,42,7,198361.16,2,1,1,139447.36,0
5526,13915137,Customer_5525,793,Germany,Female,64,4,122975.73,1,1,0,63824.86,1
5527,50696495,Customer_5526,580,France,Male,23,9,82186.86,2,0,0,153777.41,0
5528,53602281,Customer_5527,746,France,Female,46,0,0.0,2,1,0,189693.92,1
5529,95577810,Customer_5528,667,Germany,Male,42,0,60732.8,4,1,1,42558.66,1
5530,54514171,Customer_5529,698,Germany,Male,38,3,0.0,1,1,1,79697.78,0
5531,10268170,Customer_5530,827,France,Female,47,4,57159.08,2,0,1,35200.38,0
5532,73857672,Customer_5531,623,Germany,Female,55,8,90299.74,1,1,1,30859.4,1
5533,84730011,Customer_5532,727,Spain,Male,71,5,0.0,2,1,1,121984.3,0
5534,81441494,Customer_5533,448,France,Female,64,2,75755.52,2,0,1,63131.19,0
5535,77190789,Customer_5534,443,Germany,Female,31,0,96042.27,2,0,0,59611.01,1
5536,20716462,Customer_5535,622,Germany,Male,73,8,0.0,1,0,1,84935.78,1
5537,57173402,Customer_5536,796,France,Male,46,5,162489.74,2,1,1,141312.03,0
5538,65654539,Customer_5537,327,Spain,Male,44,10,30398.3,2,1,1,65974.34,0
5539,90994715,Customer_5538,576,France,Female,18,3,0.0,1,1,0,110858.4,1
5540,72926021,Customer_5539,411,France,Female,56,2,111213.26,2,1,1,163266.1,1
5541,62250127,Customer_5540,787,Germany,Male,68,2,104509.18,2,0,1,23567.38,1
5542,85460920,Customer_5541,585,Spain,Male,34,4,0.0,1,0,0,44619.55,0
5543,41142661,Customer_5542,323,Spain,Male,67,1,0.0,2,1,0,110354.61,1
5544,54758365,Customer_5543,301,Spain,Male,22,1,44488.73,1,0,0,62117.0,0
5545,89737725,Customer_5544,652,Spain,Female,73,8,70515.22,2,1,1,188741.08,1
5546,13651748,Customer_5545,427,France,Male,32,7,205059.57,1,0,1,23434.11,0
5547,77816774,Customer_5546,322,Germany,Female,45,5,15280.65,2,1,1,72506.53,0
5548,16994274,Customer_5547,383,Spain,Male,18,5,195132.61,1,0,1,11011.47,0
5549,30765358,Customer_5548,385,Spain,Female,69,5,98031.6,2,0,1,11039.18,0
5550,48586731,Customer_5549,490,France,Female,47,6,71853.99,2,1,0,22884.24,1
5551,36289048,Customer_5550,695,France,Female,73,3,126603.27,2,1,0,87749.59,1
5552,75076608,Customer_5551,772,France,Male,39,8,67156.03,1,0,0,73377.28,0
5553,47207141,Customer_5552,593,France,Female,21,0,0.0,2,1,0,90398.86,0
5554,95263964,Customer_5553,822,France,Female,56,8,12151.76,2,0,1,79493.86,0
5555,72991756,Customer_5554,735,Spain,Female,27,8,168011.01,1,1,1,24256.22,0
5556,43711017,Customer_5555,390,Germany,Female,53,5,0.0,1,0,0,125131.65,1
5557,18305662,Customer_5556,705,France,Female,19,3,54439.53,1,0,1,72373.64,0
